吉峰农机	300022
宝德股份	300023
机器人	300024
华星创业	300025
红日药业	300026
华谊兄弟	300027
金亚科技	300028
天龙光电	300029
阳普医疗	300030
宝通带业	300031
金龙机电	300032
同花顺	300033
钢研高纳	300034
中科电气	300035
超图软件	300036
新宙邦	300037
梅泰诺	300038
上海凯宝	300039
九洲电气	300040
回天胶业	300041
朗科科技	300042
星辉车模	300043
赛为智能	300044
华力创通	300045
台基股份	300046
天源迪科	300047
合康变频	300048
福瑞股份	300049
世纪鼎利	300050
三五互联	300051
中青宝	300052
欧比特	300053
鼎龙股份	300054
万邦达	300055
三维丝	300056
万顺股份	300057
蓝色光标	300058
东方财富	300059
康耐特	300061
中能电气	300062
天龙集团	300063
豫金刚石	300064
海兰信	300065
三川股份	300066
安诺其	300067
南都电源	300068
金利华电	300069
碧水源	300070
华谊嘉信	300071
三聚环保	300072
当升科技	300073
华平股份	300074
数字政通	300075
GQY视讯	300076
国民技术	300077
中瑞思创	300078
数码视讯	300079
新大新材	300080
恒信移动	300081
奥克股份	300082
劲胜股份	300083
海默科技	300084
银之杰	300085
康芝药业	300086
荃银高科	300087
长信科技	300088
长城集团	300089
盛运股份	300090
金通灵	300091
科新机电	300092
金刚玻璃	300093
国联水产	300094
华伍股份	300095
易联众	300096
智云股份	300097
高新兴	300098
尤洛卡	300099
双林股份	300100
国腾电子	300101
乾照光电	300102
达刚路机	300103
乐视网	300104
龙源技术	300105
西部牧业	300106
建新股份	300107
双龙股份	300108
新开源	300109
华仁药业	300110
向日葵	300111
万讯自控	300112
顺网科技	300113
中航电测	300114
长盈精密	300115
坚瑞消防	300116
嘉寓股份	300117
东方日升	300118
瑞普生物	300119
经纬电材	300120
阳谷华泰	300121
智飞生物	300122
太阳鸟	300123
汇川技术	300124
易世达	300125
锐奇股份	300126
银河磁体	300127
锦富新材	300128
泰胜风能	300129
新国都	300130
英唐智控	300131
青松股份	300132
华策影视	300133
大富科技	300134
宝利沥青	300135
信维通信	300136
先河环保	300137
晨光生物	300138
福星晓程	300139
启源装备	300140
和顺电气	300141
沃森生物	300142
星河生物	300143
宋城股份	300144
南方泵业	300145
汤臣倍健	300146
香雪制药	300147
天舟文化	300148
量子高科	300149
世纪瑞尔	300150
昌红科技	300151
燃控科技	300152
科泰电源	300153
瑞凌股份	300154
安居宝	300155
天立环保	300156
恒泰艾普	300157
振东制药	300158
新研股份	300159
秀强股份	300160
华中数控	300161
雷曼光电	300162
先锋新材	300163
通源石油	300164
天瑞仪器	300165
东方国信	300166
迪威视讯	300167
万达信息	300168
天晟新材	300169
汉得信息	300170
东富龙	300171
中电环保	300172
松德股份	300173
元力股份	300174
朗源股份	300175
鸿特精密	300176
中海达	300177
腾邦国际	300178
四方达	300179
华峰超纤	300180
佐力药业	300181
捷成股份	300182
东软载波	300183
力源信息	300184
通裕重工	300185
大华农	300186
永清环保	300187
美亚柏科	300188
神农大丰	300189
维尔利	300190
潜能恒信	300191
科斯伍德	300192
佳士科技	300193
福安药业	300194
长荣股份	300195
长海股份	300196
铁汉生态	300197
纳川股份	300198
翰宇药业	300199
高盟新材	300200
海伦哲	300201
聚龙股份	300202
聚光科技	300203
舒泰神	300204
天喻信息	300205
理邦仪器	300206
欣旺达	300207
恒顺电气	300208
天泽信息	300209
森远股份	300210
亿通科技	300211
易华录	300212
佳讯飞鸿	300213
日科化学	300214
电科院	300215
千山药机	300216
东方电热	300217
安利股份	300218
鸿利光电	300219
金运激光	300220
银禧科技	300221
科大智能	300222
北京君正	300223
正海磁材	300224
金力泰	300225
上海钢联	300226
光韵达	300227
富瑞特装	300228
拓尔思	300229
永利带业	300230
银信科技	300231
洲明科技	300232
金城医药	300233
开尔新材	300234
方直科技	300235
上海新阳	300236
美晨科技	300237
冠昊生物	300238
东宝生物	300239
飞力达	300240
瑞丰光电	300241
明家科技	300242
瑞丰高材	300243
迪安诊断	300244
天玑科技	300245
宝莱特	300246
桑乐金	300247
新开普	300248
依米康	300249
初灵信息	300250
光线传媒	300251
金信诺	300252
卫宁软件	300253
仟源制药	300254
常山药业	300255
星星科技	300256
开山股份	300257
精锻科技	300258
新天科技	300259
新莱应材	300260
雅本化学	300261
巴安水务	300262
隆华节能	300263
佳创视讯	300264
通光线缆	300265
兴源过滤	300266
尔康制药	300267
万福生科	300268
联建光电	300269
中威电子	300270
华宇软件	300271
开能环保	300272
和佳股份	300273
阳光电源	300274
梅安森	300275
三丰智能	300276
海联讯	300277
华昌达	300278
和晶科技	300279
南通锻压	300280
金明精机	300281
汇冠股份	300282
温州宏丰	300283
苏交科	300284
国瓷材料	300285
安科瑞	300286
飞利信	300287
朗玛信息	300288
利德曼	300289
荣科科技	300290
华录百纳	300291
吴通通讯	300292
蓝英装备	300293
博雅生物	300294
三六五网	300295
利亚德	300296
蓝盾股份	300297
三诺生物	300298
富春通信	300299
汉鼎股份	300300
长方照明	300301
同有科技	300302
聚飞光电	300303
云意电气	300304
裕兴股份	300305
远方光电	300306
慈星股份	300307
中际装备	300308
吉艾科技	300309
宜通世纪	300310
任子行	300311
邦讯技术	300312
天山生物	300313
戴维医疗	300314
掌趣科技	300315
晶盛机电	300316
珈伟股份	300317
博晖创新	300318
麦捷科技	300319
海达股份	300320
同大股份	300321
硕贝德	300322
华灿光电	300323
旋极信息	300324
德威新材	300325
凯利泰	300326
中颖电子	300327
宜安科技	300328
海伦钢琴	300329
华虹计通	300330
苏大维格	300331
天壕节能	300332
兆日科技	300333
津膜科技	300334
迪森股份	300335
新文化	300336
银邦股份	300337
开元仪器	300338
润和软件	300339
科恒股份	300340
麦迪电气	300341
天银机电	300342
联创节能	300343
太空板业	300344
红宇新材	300345
南大光电	300346
泰格医药	300347
长亮科技	300348
金卡股份	300349
华鹏飞	300350
永贵电器	300351
北信源	300352
东土科技	300353
东华测试	300354
蒙草抗旱	300355
光一科技	300356	
浦发银行	600000
邯郸钢铁	600001
齐鲁退市	600002
ST东北高	600003
白云机场	600004
武钢股份	600005
东风汽车	600006
中国国贸	600007
首创股份	600008
上海机场	600009
包钢股份	600010
华能国际	600011
皖通高速	600012
华夏银行	600015
民生银行	600016
日照港	600017
上港集团	600018
宝钢股份	600019
中原高速	600020
上海电力	600021
山东钢铁	600022
中海发展	600026
华电国际	600027
中国石化	600028
南方航空	600029
中信证券	600030
三一重工	600031
福建高速	600033
楚天高速	600035
招商银行	600036
歌华有线	600037
哈飞股份	600038
四川路桥	600039
保利地产	600048
中国联通	600050
宁波联合	600051
浙江广厦	600052
中江地产	600053
黄山旅游	600054
华润万东	600055
中国医药	600056
象屿股份	600057
五矿发展	600058
古越龙山	600059
海信电器	600060
中纺投资	600061
华润双鹤	600062
皖维高新	600063
南京高科	600064
*ST联谊	600065
宇通客车	600066
冠城大通	600067
葛洲坝	600068
银鸽投资	600069
浙江富润	600070
凤凰光学	600071
中船股份	600072
上海梅林	600073
*ST中达	600074
新疆天业	600075
青鸟华光	600076
宋都股份	600077
澄星股份	600078
人福医药	600079
金花股份	600080
东风科技	600081
海泰发展	600082
博信股份	600083
中葡股份	600084
同仁堂	600085
东方金钰	600086
*ST长油	600087
中视传媒	600088
特变电工	600089
啤酒花	600090
ST明科	600091
S*ST精密	600092
禾嘉股份	600093
大名城	600094
哈高科	600095
云天化	600096
开创国际	600097
广州发展	600098
林海股份	600099
同方股份	600100
明星电力	600101
莱钢股份	600102
青山纸业	600103
上汽集团	600104
永鼎股份	600105
重庆路桥	600106
美尔雅	600107
亚盛集团	600108
国金证券	600109
中科英华	600110
包钢稀土	600111
长征电气	600112
浙江东日	600113
东睦股份	600114
东方航空	600115
三峡水利	600116
西宁特钢	600117
中国卫星	600118
长江投资	600119
浙江东方	600120
郑州煤电	600121
宏图高科	600122
兰花科创	600123
铁龙物流	600125
杭钢股份	600126
金健米业	600127
弘业股份	600128
太极集团	600129
波导股份	600130
岷江水电	600131
重庆啤酒	600132
东湖高新	600133
乐凯胶片	600135
道博股份	600136
浪莎股份	600137
中青旅	600138
西部资源	600139
兴发集团	600141
金发科技	600143
国创能源	600145
大元股份	600146
长春一东	600148
廊坊发展	600149
中国船舶	600150
航天机电	600151
维科精华	600152
建发股份	600153
*ST宝硕	600155
华升股份	600156
永泰能源	600157
中体产业	600158
大龙地产	600159
巨化股份	600160
天坛生物	600161
香江控股	600162
福建南纸	600163
新日恒力	600165
福田汽车	600166
联美控股	600167
武汉控股	600168
太原重工	600169
上海建工	600170
上海贝岭	600171
黄河旋风	600172
卧龙地产	600173
美都控股	600175
中国玻纤	600176
雅戈尔	600177
东安动力	600178
黑化股份	600179
瑞茂通	600180
*ST云大	600181
S佳通	600182
生益科技	600183
光电股份	600184
格力地产	600185
莲花味精	600186
国中水务	600187
兖州煤业	600188
吉林森工	600189
锦州港	600190
华资实业	600191
长城电工	600192
创兴资源	600193
中牧股份	600195
复星医药	600196
伊力特	600197
大唐电信	600198
金种子酒	600199
江苏吴中	600200
金宇集团	600201
哈空调	600202
福日电子	600203
S山东铝	600205
有研硅股	600206
安彩高科	600207
新湖中宝	600208
罗顿发展	600209
紫江企业	600210
西藏药业	600211
江泉实业	600212
亚星客车	600213
长春经开	600215
浙江医药	600216
秦岭水泥	600217
全柴动力	600218
南山铝业	600219
江苏阳光	600220
海南航空	600221
太龙药业	600222
鲁商置业	600223
天津松江	600225
升华拜克	600226
赤天化	600227
昌九生化	600228
青岛碱业	600229
沧州大化	600230
凌钢股份	600231
金鹰股份	600232
大杨创世	600233
*ST天龙	600234
民丰特纸	600235
桂冠电力	600236
铜峰电子	600237
海南椰岛	600238
云南城投	600239
华业地产	600240
时代万恒	600241
中昌海运	600242
青海华鼎	600243
万通地产	600246
成城股份	600247
延长化建	600248
两面针	600249
南纺股份	600250
冠农股份	600251
中恒集团	600252
天方药业	600253
鑫科材料	600255
广汇能源	600256
大湖股份	600257
首旅酒店	600258
广晟有色	600259
凯乐科技	600260
阳光照明	600261
北方股份	600262
路桥建设	600263
*ST景谷	600265
北京城建	600266
海正药业	600267
国电南自	600268
赣粤高速	600269
外运发展	600270
航天信息	600271
开开实业	600272
华芳纺织	600273
武昌鱼	600275
恒瑞医药	600276
亿利能源	600277
东方创业	600278
重庆港九	600279
南京中商	600280
太化股份	600281
南钢股份	600282
钱江水利	600283
浦东建设	600284
羚锐制药	600285
S*ST国瓷	600286
江苏舜天	600287
大恒科技	600288
亿阳信通	600289
华仪电气	600290
西水股份	600291
中电远达	600292
三峡新材	600293
鄂尔多斯	600295
S兰铝	600296
美罗药业	600297
安琪酵母	600298
蓝星新材	600299
维维股份	600300
*ST南化	600301
标准股份	600302
曙光股份	600303
恒顺醋业	600305
商业城	600306
酒钢宏兴	600307
华泰股份	600308
万华化学	600309
桂东电力	600310
荣华实业	600311
平高电气	600312
中农资源	600313
上海家化	600315
洪都航空	600316
营口港	600317
巢东股份	600318
*ST亚星	600319
振华重工	600320
国栋建设	600321
天房发展	600322
南海发展	600323
华发股份	600325
西藏天路	600326
大东方	600327
兰太实业	600328
中新药业	600329
天通股份	600330
宏达股份	600331
白云山	600332
长春燃气	600333
国机汽车	600335
澳柯玛	600336
美克股份	600337
西藏珠峰	600338
天利高新	600339
华夏幸福	600340
航天动力	600343
长江通信	600345
大橡塑	600346
阳泉煤业	600348
山东高速	600350
亚宝药业	600351
浙江龙盛	600352
旭光股份	600353
敦煌种业	600354
精伦电子	600355
恒丰纸业	600356
承德钒钛	600357
*ST联合	600358
新农开发	600359
华微电子	600360
华联综超	600361
江西铜业	600362
联创光电	600363
通葡股份	600365
宁波韵升	600366
红星发展	600367
五洲交通	600368
西南证券	600369
三房巷	600370
万向德农	600371
中航电子	600372
中文传媒	600373
华菱星马	600375
首开股份	600376
宁沪高速	600377
天科股份	600378
宝光股份	600379
健康元	600380
*ST贤成	600381
广东明珠	600382
金地集团	600383
*ST金泰	600385
北巴传媒	600386
海越股份	600387
龙净环保	600388
江山股份	600389
金瑞科技	600390
成发科技	600391
盛和资源	600392
东华实业	600393
盘江股份	600395
金山股份	600396
安源煤业	600397
凯诺科技	600398
抚顺特钢	600399
红豆股份	600400
海润光伏	600401
大有能源	600403
动力源	600405
国电南瑞	600406
安泰集团	600408
三友化工	600409
华胜天成	600410
小商品城	600415
湘电股份	600416
江淮汽车	600418
新疆天宏	600419
现代制药	600420
*ST国药	600421
昆明制药	600422
柳化股份	600423
青松建化	600425
华鲁恒升	600426
中远航运	600428
三元股份	600429
吉恩镍业	600432
冠豪高新	600433
北方导航	600435
片仔癀	600436
通威股份	600438
瑞贝卡	600439
*ST国通	600444
金证股份	600446
华纺股份	600448
宁夏建材	600449
涪陵电力	600452
博通股份	600455
宝钛股份	600456
时代新材	600458
贵研铂业	600459
士兰微	600460
洪城水业	600461
石岘纸业	600462
空港股份	600463
迪康药业	600466
好当家	600467
百利电气	600468
风神股份	600469
六国化工	600470
包头铝业	600472
华光股份	600475
湘邮科技	600476
杭萧钢构	600477
科力远	600478
千金药业	600479
凌云股份	600480
双良节能	600481
风帆股份	600482
福建南纺	600483
中创信测	600485
扬农化工	600486
亨通光电	600487
天药股份	600488
中金黄金	600489
鹏欣资源	600490
龙元建设	600491
凤竹纺织	600493
晋西车轴	600495
精工钢构	600496
驰宏锌锗	600497
烽火通信	600498
科达机电	600499
中化国际	600500
航天晨光	600501
安徽水利	600502
华丽家族	600503
西昌电力	600505
香梨股份	600506
方大特钢	600507
上海能源	600508
天富热电	600509
黑牡丹	600510
国药股份	600511
腾达建设	600512
联环药业	600513
海岛建设	600515
方大炭素	600516
置信电气	600517
康美药业	600518
贵州茅台	600519
中发科技	600520
华海药业	600521
中天科技	600522
贵航股份	600523
长园集团	600525
菲达环保	600526
江南高纤	600527
中铁二局	600528
山东药玻	600529
交大昂立	600530
豫光金铅	600531
宏达矿业	600532
栖霞建设	600533
天士力	600535
中国软件	600536
亿晶光电	600537
*ST国发	600538
ST狮头	600539
新赛股份	600540
莫高股份	600543
新疆城建	600545
山煤国际	600546
山东黄金	600547
深高速	600548
厦门钨业	600549
天威保变	600550
时代出版	600551
方兴科技	600552
太行水泥	600553
*ST九龙	600555
*ST北生	600556
康缘药业	600557
大西洋	600558
老白干酒	600559
金自天正	600560
江西长运	600561
国睿科技	600562
法拉电子	600563
迪马股份	600565
洪城股份	600566
山鹰纸业	600567
中珠控股	600568
安阳钢铁	600569
恒生电子	600570
信雅达	600571
康恩贝	600572
惠泉啤酒	600573
芜湖港	600575
万好万家	600576
精达股份	600577
京能热电	600578
*ST黄海	600579
卧龙电气	600580
八一钢铁	600581
天地科技	600582
海油工程	600583
长电科技	600584
海螺水泥	600585
金晶科技	600586
新华医疗	600587
用友软件	600588
广东榕泰	600589
泰豪科技	600590
*ST上航	600591
龙溪股份	600592
大连圣亚	600593
益佰制药	600594
中孚实业	600595
新安股份	600596
光明乳业	600597
北大荒	600598
熊猫烟花	600599
青岛啤酒	600600
方正科技	600601
仪电电子	600602
*ST兴业	600603
市北高新	600604
汇通能源	600605
金丰投资	600606
上实医药	600607
上海科技	600608
金杯汽车	600609
S中纺机	600610
大众交通	600611
老凤祥	600612
永生投资	600613
鼎立股份	600614
丰华股份	600615
金枫酒业	600616
*ST联华	600617
氯碱化工	600618
海立股份	600619
天宸股份	600620
华鑫股份	600621
嘉宝集团	600622
双钱股份	600623
复旦复华	600624
PT水仙	600625
申达股份	600626
上电股份	600627
新世界	600628
棱光实业	600629
龙头股份	600630
百联股份	600631
华联商厦	600632
浙报传媒	600633
ST澄海	600634
大众公用	600635
三爱富	600636
百视通	600637
新黄浦	600638
浦东金桥	600639
号百控股	600640
万业企业	600641
申能股份	600642
爱建股份	600643
乐山电力	600644
中源协和	600645
ST国嘉	600646
同达创业	600647
外高桥	600648
城投控股	600649
锦江投资	600650
飞乐音响	600651
爱使股份	600652
申华控股	600653
飞乐股份	600654
豫园商城	600655
博元投资	600656
信达地产	600657
电子城	600658
*ST花雕	600659
福耀玻璃	600660
新南洋	600661
强生控股	600662
陆家嘴	600663
哈药股份	600664
天地源	600665
西南药业	600666
太极实业	600667
尖峰集团	600668
*ST鞍成	600669
*ST斯达	600670
天目药业	600671
*ST华圣	600672
东阳光铝	600673
川投能源	600674
中华企业	600675
交运股份	600676
航天通信	600677
四川金顶	600678
金山开发	600679
上海普天	600680
万鸿集团	600681
南京新百	600682
京投银泰	600683
珠江实业	600684
广船国际	600685
金龙汽车	600686
刚泰控股	600687
上海石化	600688
上海三毛	600689
青岛海尔	600690
阳煤化工	600691
亚通股份	600692
东百集团	600693
大商股份	600694
大江股份	600695
多伦股份	600696
欧亚集团	600697
ST轻骑	600698
均胜电子	600699
*ST数码	600700
工大高新	600701
沱牌舍得	600702
三安光电	600703
物产中大	600704
中航投资	600705
曲江文旅	600706
*ST彩虹	600707
海博股份	600708
ST生态	600709
常林股份	600710
盛屯矿业	600711
南宁百货	600712
南京医药	600713
金瑞矿业	600714
松辽汽车	600715
凤凰股份	600716
天津港	600717
东软集团	600718
大连热电	600719
祁连山	600720
百花村	600721
金牛化工	600722
首商股份	600723
宁波富达	600724
云维股份	600725
华电能源	600726
鲁北化工	600727
佳都新太	600728
重庆百货	600729
中国高科	600730
湖南海利	600731
上海新梅	600732
S前锋	600733
实达集团	600734
新华锦	600735
苏州高新	600736
中粮屯河	600737
兰州民百	600738
辽宁成大	600739
山西焦化	600740
华域汽车	600741
一汽富维	600742
华远地产	600743
华银电力	600744
中茵股份	600745
江苏索普	600746
大连控股	600747
上实发展	600748
西藏旅游	600749
江中药业	600750
天津海运	600751
*ST哈慈	600752
东方银星	600753
锦江股份	600754
厦门国贸	600755
浪潮软件	600756
长江传媒	600757
红阳能源	600758
正和股份	600759
*ST黑豹	600760
安徽合力	600761
S*ST金荔	600762
通策医疗	600763
中电广通	600764
中航重机	600765
园城黄金	600766
运盛实业	600767
宁波富邦	600768
*ST祥龙	600769
综艺股份	600770
广誉远	600771
S*ST龙昌	600772
西藏城投	600773
汉商集团	600774
南京熊猫	600775
东方通信	600776
新潮实业	600777
友好集团	600778
水井坊	600779
通宝能源	600780
上海辅仁	600781
新钢股份	600782
鲁信创投	600783
鲁银投资	600784
新华百货	600785
东方锅炉	600786
中储股份	600787
*ST达曼	600788
鲁抗医药	600789
轻纺城	600790
京能置业	600791
云煤能源	600792
ST宜纸	600793
保税科技	600794
国电电力	600795
钱江生化	600796
浙大网新	600797
宁波海运	600798
*ST龙科	600799
天津磁卡	600800
华新水泥	600801
福建水泥	600802
威远生化	600803
鹏博士	600804
悦达投资	600805
昆明机床	600806
天业股份	600807
马钢股份	600808
山西汾酒	600809
神马股份	600810
东方集团	600811
华北制药	600812
ST鞍一工	600813
杭州解百	600814
厦工股份	600815
安信信托	600816
ST宏盛	600817
中路股份	600818
耀皮玻璃	600819
隧道股份	600820
津劝业	600821
上海物贸	600822
世茂股份	600823
益民集团	600824
新华传媒	600825
兰生股份	600826
友谊股份	600827
成商集团	600828
三精制药	600829
香溢融通	600830
广电网络	600831
东方明珠	600832
第一医药	600833
申通地铁	600834
上海机电	600835
界龙实业	600836
海通证券	600837
上海九百	600838
四川长虹	600839
新湖创业	600840
上柴股份	600841
中西药业	600842
上工申贝	600843
丹化科技	600844
宝信软件	600845
同济科技	600846
万里股份	600847
自仪股份	600848
上药转换	600849
华东电脑	600850
海欣股份	600851
*ST中川	600852
龙建股份	600853
春兰股份	600854
航天长峰	600855
长百集团	600856
工大首创	600857
银座股份	600858
王府井	600859
北人股份	600860
北京城乡	600861
南通科技	600862
内蒙华电	600863
哈投股份	600864
百大集团	600865
星湖科技	600866
通化东宝	600867
梅雁吉祥	600868
远东电缆	600869
厦华电子	600870
仪征化纤	600871
中炬高新	600872
梅花集团	600873
创业环保	600874
东方电气	600875
洛阳玻璃	600876
中国嘉陵	600877
*ST北科	600878
航天电子	600879
博瑞传播	600880
亚泰集团	600881
华联矿业	600882
博闻科技	600883
杉杉股份	600884
宏发股份	600885
国投电力	600886
伊利股份	600887
新疆众和	600888
南京化纤	600889
中房股份	600890
秋林集团	600891
宝诚股份	600892
航空动力	600893
广日股份	600894
张江高科	600895
中海海盛	600896
厦门空港	600897
三联商社	600898
*ST信联	600899
长江电力	600900
渤海活塞	600960
*ST株冶	600961
国投中鲁	600962
岳阳林纸	600963
福成五丰	600965
博汇纸业	600966
北方创业	600967
郴电国际	600969
中材国际	600970
恒源煤电	600971
宝胜股份	600973
新五丰	600975
武汉健民	600976
宜华木业	600978
广安爱众	600979
*ST北磁	600980
汇鸿股份	600981
宁波热电	600982
合肥三洋	600983
建设机械	600984
雷鸣科化	600985
科达股份	600986
航民股份	600987
赤峰黄金	600988
四创电子	600990
广汽长丰	600991
贵绳股份	600992
马应龙	600993
文山电力	600995
开滦股份	600997
九州通	600998
招商证券	600999
唐山港	601000
大同煤业	601001
晋亿实业	601002
柳钢股份	601003
重庆钢铁	601005
大秦铁路	601006
金陵饭店	601007
连云港	601008
南京银行	601009
文峰股份	601010
宝泰隆	601011
隆基股份	601012
宁波港	601018
玉龙股份	601028
一拖股份	601038
赛轮股份	601058
中国神华	601088
中南传媒	601098
太平洋	601099
恒立油缸	601100
昊华能源	601101
中国一重	601106
四川成渝	601107
中国国航	601111
华鼎锦纶	601113
三江购物	601116
中国化学	601117
海南橡胶	601118
四方股份	601126
博威合金	601137
深圳燃气	601139
重庆水务	601158
兴业银行	601166
西部矿业	601168
北京银行	601169
杭齿前进	601177
中国西电	601179
中国铁建	601186
龙江交通	601188
江南水务	601199
东材科技	601208
内蒙君正	601216
吉鑫科技	601218
林洋电子	601222
环旭电子	601231
桐昆股份	601233
广汽集团	601238
庞大集团	601258
*ST二重	601268
农业银行	601288
中国北车	601299
骆驼股份	601311
江南嘉捷	601313
中国平安	601318
交通银行	601328
广深铁路	601333
新华保险	601336
百隆东方	601339
陕鼓动力	601369
兴业证券	601377
怡球资源	601388
中国中铁	601390
工商银行	601398
东风股份	601515
吉林高速	601518
大智慧	601519
东吴证券	601555
华锐风电	601558
九牧王	601566
三星电气	601567
北辰实业	601588
鹿港科技	601599
中国铝业	601600
中国太保	601601
上海医药	601607
中信重工	601608
广电电气	601616
中国中冶	601618
中国人寿	601628
长城汽车	601633
旗滨集团	601636
平煤股份	601666
中国建筑	601668
中国水电	601669
明泰铝业	601677
滨化股份	601678
华泰证券	601688
潞安环能	601699
风范股份	601700
郑煤机	601717
际华集团	601718
上海电气	601727
中国南车	601766
力帆股份	601777
光大证券	601788
宁波建工	601789
蓝科高新	601798
星宇股份	601799
中国交建	601800
皖新传媒	601801
中海油服	601808
光大银行	601818
中国石油	601857
中海集运	601866
招商轮船	601872
XD正泰电	601877
大连港	601880
江河创建	601886
中国国旅	601888
亚星锚链	601890
中煤能源	601898
紫金矿业	601899
方正证券	601901
京运通	601908
国投新集	601918
*ST远洋	601919
凤凰传媒	601928
吉视传媒	601929
永辉超市	601933
建设银行	601939
金钼股份	601958
中国汽研	601965
中国银行	601988
中国重工	601989
大唐发电	601991
金隅股份	601992
丰林集团	601996
中信银行	601998
出版传媒	601999
人民网	603000
奥康国际	603001
宏昌电子	603002
龙宇燃油	603003
喜临门	603008
和邦股份	603077
翠微股份	603123
华贸物流	603128
渤海轮渡	603167
明星电缆	603333
日出东方	603366
新华龙	603399
隆鑫通用	603766
洛阳钼业	603993
深圳成指	399001
上证指数	399300
楚天科技	300358
全通教育	300359
博腾股份	300363
恒华科技	300365
东方通	300379
21国债⑺	010107
GC001	204001
GC007	204007
GC014	204014
基金金鑫	500011
